Ad_ID,Ad_Name,Call_To_Action,Sale_Period,Creator,Audience_Intent,Audience_Type,FB_Format,Rational_or_Emotional_Appeal,External_Validation,Emotions,Specific_Emotions
23847704849120400.00,TS14.724b.4 target_US VideoTSJ177V10DxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static-carousel,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847704813060400.00,TS14.725b.1 target_US VideoTSJ177V11AxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static-carousel,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847704813120400.00,TS14.725b.2 target_US VideoTSJ177V11BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static-carousel,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847696264670400.00,TS14.726.2 target_US VideoTSJ177V9BxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static-carousel,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847695948490400.00,TS14.726.3 target_US VideoTSJ177V9CxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static-carousel,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847647923200400.00,TS14.726.3 target_US VideoTSJ177V6CxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847698661050400.00,TS14.726.3 target_US VideoTSJ177V6CxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847698660970400.00,TS14.726.3 target_US VideoTSJ177V6CxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,None,Positive,Joy
23847745536230400.00,TS14.726.3 target_US VideoTSJ177V6CxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847745506700400.00,TS14.726.3 target_US VideoTSJ177V6CxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847745506690400.00,TS14.726.3 target_US VideoTSJ177V6CxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,None,Positive,Joy
23847745536300400.00,TS14.726.3 target_US VideoTSJ177V6CxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,None,Positive,Joy
23847698660740400.00,TS14.726.3 target_US VideoTSJ177V6CxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847698660920400.00,TS14.726.3 target_US VideoTSJ177V6CxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Both Appeals,None,Positive,Joy
23847647923220400.00,TS14.726.4 target_US VideoTSJ177V6DxOTHxNativeStillsB6-0s-1x1 copy_Nichole headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23848198123460400.00,TS14.915.1 target_US VideoTSJ1540V1xOTHxUserCarouselMixedGender-9s-1x1 copy_join-millions headline_brainpower lp_health-weight trialinvid_no_type:Video-carousel,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Unsure,Social,Neutral,0
23848198123470400.00,TS14.915.2 target_US VideoTSJ1540V2xOTHxUserCarouselMixedGender-7s-1x1 copy_join-millions headline_brainpower lp_health-weight trialinvid_no_type:Video-carousel,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Unsure,Social,Positive,Joy
23848198123480400.00,TS14.915.3 target_US VideoTSJ1540V3xOTHxUserCarouselMixedGender-9s-1x1 copy_join-millions headline_brainpower lp_health-weight trialinvid_no_type:Video-carousel,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Unsure,Social,Positive,Joy
23848198123450400.00,TS14.915.4 target_US VideoTSJ1540V4xOTHxUserCarouselMixedGender-9s-1x1 copy_join-millions headline_brainpower lp_health-weight trialinvid_no_type:Video-carousel,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Unsure,Social,Positive,Joy
23848198123490400.00,TS14.915.5 target_US VideoTSJ1540V5xOTHxUserCarouselMixedGender-7s-1x1 copy_join-millions headline_brainpower lp_health-weight trialinvid_no_type:Video-carousel,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Unsure,Social,Neutral,0
23848371320850400.00,TS14.956.3 target_US VideoTSJ1558V2AxOTHxJamieCarouselMore-0sec-1x1 copy_Jamie headline_see-when lp_health-weight trialinvid_no_type:Static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23848371314420400.00,TS14.956.4 target_US VideoTSJ1558V2BxOTHxJamieCarouselMore-0sec-1x1 copy_Jamie headline_see-when lp_health-weight trialinvid_no_type:Static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847647922890400.00,TS14.721.1 target_US VideoTSJ177V1AxOTHxNativeStillsB1-0s-1x1 copy_Jamie headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847647922930400.00,TS14.722.3 target_US VideoTSJ177V2CxOTHxNativeStillsB2-0s-1x1 copy_Tomi headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847647922960400.00,TS14.723.1 target_US VideoTSJ177V3AxOTHxNativeStillsB3-0s-1x1 copy_James headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847647923120400.00,TS16.305.1 target_US VideoTSJ177V3AxOTHxNativeStillsB3-0s-1x1 copy_James headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734270400.00,TS14.724.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847672733730400.00,TS14.724.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847672733900400.00,TS14.724.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734050400.00,TS14.724.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734200400.00,TS14.724.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734150400.00,TS14.724.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847647923090400.00,TS14.724.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734210400.00,TS14.724.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847720762510400.00,TS16.306.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847720762200400.00,TS16.306.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847720762160400.00,TS16.306.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847720762450400.00,TS16.306.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847720762050400.00,TS16.306.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847720762340400.00,TS16.306.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847720762380400.00,TS16.306.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847720762150400.00,TS16.306.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847647923250400.00,TS16.306.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847720762470400.00,TS16.306.1 target_US VideoTSJ177V4AxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847672733980400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734120400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734000400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734110400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847686337860400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847705345270400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734100400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847710610560400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847686178360400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847672733870400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847684803120400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847684803100400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847686218930400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847686241380400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847745316860400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847745018320400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847647923030400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847684783740400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847684783770400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847684783800400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847672733780400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847672734170400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734250400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847672733790400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Site Visitor,Retargeting,Single,Emotional,Social,Positive,Joy
23847672733990400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734080400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847647923210400.00,TS16.307.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847672734180400.00,TS14.725.2 target_US VideoTSJ177V5BxOTHxNativeStillsB5-0s-1x1 copy_Jeremy headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Emotional,Social,Positive,Joy
23847647923290400.00,TS14.727.4 target_US VideoTSJ177V7DxOTHxNativeStillsB7-0s-1x1 copy_EmilyG headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847647923140400.00,TS14.728.2 target_US VideoTSJ177V8BxOTHxNativeStillsB8-0s-1x1 copy_Rosemily headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847654544560400.00,TS14.739.5 target_US VideoTSJ1783AxOTHxSplitScreenStillsB1-0s-1x1 copy_best-self headline_summer-ready lp_health-weight trialinvid_no_type:Static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23848558066310400.00,TS14.966b.4 target_US VideoTSJ1589V1BxOTHxAnastasiaStills-0s-1x1 copy_anastasia headline_none lp_health-weight trialinvid_no_type:Static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23848371320860400.00,TS14.956.2 target_US VideoTSJ1558V1BxOTHxJamieCarouselMore-0sec-1x1 copy_Jamie headline_see-when lp_health-weight trialinvid_no_type:Static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847647923320400.00,TS16.306.2 target_US VideoTSJ177V4BxOTHxNativeStillsB4-0s-1x1 copy_Darin headline_ideal-weight lp_health-weight trialinvid_no_type:static,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Emotional,Social,Positive,Joy
23847476265310400.00,TS14.659.1 target_US VideoTSJ150V4AxSTRxMoreWeightStillsB4-4s-1x1 copy_Jamie headline_psych lp_health-weight trialinvid_no type:GIF,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847476265450400.00,TS14.659.5 target_US VideoTSJ150V4ExSTRxMoreWeightStillsB4-4s-1x1 copy_Jasmine headline_psych lp_health-weight trialinvid_no type:GIF,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847476265300400.00,TS14.660.3 target_US VideoTSJ150V5CxSTRxMoreWeightStillsB5-4s-1x1 copy_Tomi headline_psych lp_health-weight trialinvid_no type:GIF,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847476265340400.00,TS14.660.4 target_US VideoTSJ150V5DxSTRxMoreWeightStillsB5-4s-1x1 copy_Nichole headline_psych lp_health-weight trialinvid_no type:GIF,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847528155680400.00,TS14.660.4 target_US VideoTSJ150V5DxSTRxMoreWeightStillsB5-4s-1x1 copy_Nichole headline_psych lp_health-weight trialinvid_no type:GIF,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847528155690400.00,TS14.660.4 target_US VideoTSJ150V5DxSTRxMoreWeightStillsB5-4s-1x1 copy_Nichole headline_psych lp_health-weight trialinvid_no type:GIF,CLICK_ME,0,Tubescience,Lookalikes,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847528155750400.00,TS14.660.4 target_US VideoTSJ150V5DxSTRxMoreWeightStillsB5-4s-1x1 copy_Nichole headline_psych lp_health-weight trialinvid_no type:GIF,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847476265400400.00,TS16.286.1 target_US VideoTSJ150V6AxSTRxMoreWeightStillsB6-4s-1x1 copy_James headline_psych lp_health-weight trialinvid_no type:GIF,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847476265460400.00,TS16.286.2 target_US VideoTSJ150V6BxSTRxMoreWeightStillsB6-4s-1x1 copy_Jeremy headline_psych lp_health-weight trialinvid_no type:GIF,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23847476265350400.00,TS16.286.3 target_US VideoTSJ150V6CxSTRxMoreWeightStillsB6-4s-1x1 copy_Darin headline_psych lp_health-weight trialinvid_no type:GIF,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Rational and Emotional,Social,Positive,Joy
23846794732850400.00,GoalBulletpoints,CLICK_ME,0,HQ,Broad,Prospecting,Single,Emotional,None,Positive,Joy
23846794732830400.00,GoalStatements,CLICK_ME,0,HQ,Broad,Prospecting,Single,Emotional,None,Positive,Joy
23847012960060400.00,Reviewed,CLICK_ME,0,HQ,Broad,Prospecting,Single,Emotional,None,Positive,Joy
23849581266150400.00,TS_Video_Homepage_Branded_UGC_TS26x1146x1-VideoTSJ1745V1AxUGCxAnastasiaUGCMoreB1-55s-4x5_AnastasiaQuote,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849581262170400.00,TS_Video_Homepage_Branded_UGC_TS26x1146x1-VideoTSJ1745V1AxUGCxAnastasiaUGCMoreB1-55s-4x5_AnastasiaQuote,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849581266120400.00,TS_Video_Homepage_Branded_UGC_TS26x1146x2-VideoTSJ1745V1BxUGCxAnastasiaUGCMoreB1-55s-4x5_AnastasiaQuote,CLICK_ME,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849581266130400.00,TS_Video_Homepage_Branded_UGC_TS26x1146x3-VideoTSJ1745V1CxUGCxAnastasiaUGCMoreB1-55s-4x5_AnastasiaQuote,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23849581262080400.00,TS_Video_Homepage_Branded_UGC_TS26x1146x3-VideoTSJ1745V1CxUGCxAnastasiaUGCMoreB1-55s-4x5_AnastasiaQuote,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,Social,Positive,Joy
23847621533560400.00,RollingStones_Press,LEARN_MORE,0,HQ,Lookalikes,Prospecting,Single,Unsure,None,No Emotions,0
23847075957380400.00,RollingStones_Press,LEARN_MORE,0,HQ,Lookalikes,Prospecting,Single,Unsure,None,No Emotions,0
23847796755430400.00,RollingStones_Press - Copy,LEARN_MORE,0,HQ,Lookalikes,Prospecting,Single,Unsure,None,No Emotions,0
23847515322930400.00,Press_RollingStones,LEARN_MORE,0,HQ,Interests,Prospecting,Single,Unsure,None,No Emotions,0
23847425392980400.00,Press_RollingStones,LEARN_MORE,0,HQ,Interests,Prospecting,Single,Unsure,None,No Emotions,0
23847425393640400.00,Press_RollingStones,LEARN_MORE,0,HQ,Interests,Prospecting,Single,Unsure,None,No Emotions,0
23847324028190400.00,Press_RollingStones,LEARN_MORE,0,HQ,Interests,Prospecting,Single,Unsure,None,No Emotions,0
23847113398030400.00,Press_RollingStones,LEARN_MORE,0,HQ,Interests,Prospecting,Single,Unsure,None,No Emotions,0
23847153437700400.00,Press_RollingStones,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Unsure,None,No Emotions,0
23847111382190400.00,Press_RollingStones,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Unsure,None,No Emotions,0
23847075957310400.00,Press_RollingStones,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Unsure,None,No Emotions,0
23847012960020400.00,RollingStones,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Unsure,None,No Emotions,0
23847012960070400.00,Chicago Tribune,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Unsure,None,No Emotions,0
23847012960010400.00,GoodHousekeeping,LEARN_MORE,0,HQ,Broad,Prospecting,Single,Unsure,None,No Emotions,0
23847648770100400.00,TS14.729.1 target_US VideoTSJ179V1AxOTHxUGCFoodStillzB1-0s-1x1 copy_psych headline_quiz lp_health-weight trialinvid_no_type:static,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
23847648770070400.00,TS14.730.3 target_US VideoTSJ179V2CxOTHxUGCFoodStillzB1-0s-1x1 copy_psych headline_quiz lp_health-weight trialinvid_no_type:static,LEARN_MORE,0,Tubescience,Broad,Prospecting,Single,Both Appeals,None,Positive,Joy
